time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2016-01-01 01:00:00,2.0,1.0,93.0,,,260.0,14.8,,,,
2016-01-01 02:00:00,2.0,1.0,93.0,,,230.0,11.2,,,,
2016-01-01 03:00:00,1.0,0.0,93.0,,,210.0,7.6,,,,
2016-01-01 04:00:00,0.0,0.0,100.0,,,220.0,5.4,,,,
2016-01-01 05:00:00,0.0,-1.0,93.0,,,220.0,9.4,,,,
2016-01-01 06:00:00,0.0,-1.0,93.0,,,210.0,5.4,,,,
2016-01-01 07:00:00,0.0,-1.0,93.0,,,,5.4,,,,
2016-01-01 08:00:00,-1.0,-2.0,93.0,,,130.0,9.4,,,,
2016-01-01 09:00:00,0.0,-1.0,93.0,,,150.0,11.2,,,,
2016-01-01 10:00:00,0.0,0.0,100.0,,,150.0,11.2,,,,
2016-01-01 11:00:00,1.0,0.0,93.0,,,120.0,11.2,,,,
2016-01-01 12:00:00,1.0,1.0,100.0,,,120.0,13.0,,,,
2016-01-01 13:00:00,2.0,1.0,93.0,,,130.0,18.4,,,,
2016-01-01 14:00:00,2.0,1.0,93.0,,,120.0,22.3,,,,
2016-01-01 15:00:00,3.0,1.0,87.0,,,130.0,24.1,,,,
2016-01-01 16:00:00,3.0,2.0,93.0,,,130.0,22.3,,,,
2016-01-01 17:00:00,3.0,2.0,93.0,,,120.0,24.1,,,,
2016-01-01 18:00:00,4.0,3.0,93.0,,,120.0,27.7,,,,
2016-01-01 19:00:00,4.0,4.0,100.0,,,120.0,29.5,,,,
2016-01-01 20:00:00,4.0,4.0,100.0,,,120.0,31.7,,,,
2016-01-01 21:00:00,5.0,5.0,100.0,,,120.0,27.7,,,,
2016-01-01 22:00:00,5.0,5.0,100.0,,,120.0,29.5,,,,
2016-01-01 23:00:00,5.0,5.0,100.0,,,110.0,29.5,,,,
2016-01-02 00:00:00,5.0,5.0,100.0,,,110.0,31.7,,,,
2016-01-02 01:00:00,5.0,5.0,100.0,,,120.0,35.3,,,,
2016-01-02 02:00:00,6.0,6.0,100.0,,,120.0,35.3,,,,
2016-01-02 03:00:00,6.0,6.0,100.0,,,120.0,35.3,,,,
2016-01-02 04:00:00,6.0,6.0,100.0,,,120.0,35.3,,,,
2016-01-02 05:00:00,6.0,6.0,100.0,,,120.0,33.5,,,,
2016-01-02 06:00:00,6.0,6.0,100.0,,,120.0,33.5,,,,
2016-01-02 07:00:00,6.0,6.0,100.0,,,120.0,27.7,,,,
2016-01-02 08:00:00,6.0,6.0,100.0,,,120.0,24.1,,,,
2016-01-02 09:00:00,6.0,6.0,100.0,,,120.0,25.9,,,,
2016-01-02 10:00:00,7.0,7.0,100.0,,,110.0,24.1,,,,
2016-01-02 11:00:00,7.0,7.0,100.0,,,100.0,24.1,,,,
2016-01-02 12:00:00,7.0,7.0,100.0,,,90.0,20.5,,,,
2016-01-02 13:00:00,7.0,7.0,100.0,,,100.0,22.3,,,,
2016-01-02 14:00:00,7.0,7.0,100.0,,,110.0,20.5,,,,
2016-01-02 15:00:00,7.0,7.0,100.0,,,100.0,18.4,,,,
2016-01-02 16:00:00,7.0,7.0,100.0,,,100.0,20.5,,,,
2016-01-02 17:00:00,7.0,7.0,100.0,,,100.0,18.4,,,,
2016-01-02 18:00:00,7.0,7.0,100.0,,,100.0,20.5,,,,
2016-01-02 19:00:00,7.0,7.0,100.0,,,90.0,14.8,,,,
2016-01-02 20:00:00,7.0,7.0,100.0,,,100.0,16.6,,,,
2016-01-02 21:00:00,7.0,7.0,100.0,,,100.0,16.6,,,,
2016-01-02 22:00:00,7.0,7.0,100.0,,,100.0,13.0,,,,
2016-01-02 23:00:00,7.0,7.0,100.0,,,100.0,13.0,,,,
2016-01-03 00:00:00,7.0,7.0,100.0,,,110.0,13.0,,,,
2016-01-03 01:00:00,7.0,7.0,100.0,,,110.0,9.4,,,,
2016-01-03 02:00:00,7.0,7.0,100.0,,,90.0,11.2,,,,
2016-01-03 03:00:00,7.0,7.0,100.0,,,90.0,9.4,,,,
2016-01-03 04:00:00,7.0,7.0,100.0,,,90.0,5.4,,,,
2016-01-03 05:00:00,7.0,7.0,100.0,,,110.0,3.6,,,,
2016-01-03 06:00:00,7.0,7.0,100.0,,,140.0,7.6,,,,
2016-01-03 07:00:00,7.0,7.0,100.0,,,150.0,7.6,,,,
2016-01-03 08:00:00,6.0,6.0,100.0,,,190.0,7.6,,,,
2016-01-03 09:00:00,5.0,5.0,100.0,,,160.0,11.2,,,,
2016-01-03 10:00:00,5.0,5.0,100.0,,,150.0,13.0,,,,
2016-01-03 11:00:00,5.0,5.0,100.0,,,130.0,18.4,,,,
2016-01-03 12:00:00,5.0,5.0,100.0,,,130.0,20.5,,,,
2016-01-03 13:00:00,5.0,5.0,100.0,,,120.0,24.1,,,,
2016-01-03 14:00:00,5.0,5.0,100.0,,,120.0,27.7,,,,
2016-01-03 15:00:00,6.0,6.0,100.0,,,110.0,25.9,,,,
2016-01-03 16:00:00,6.0,6.0,100.0,,,100.0,37.1,,,,
2016-01-03 17:00:00,6.0,6.0,100.0,,,110.0,29.5,,,,
2016-01-03 18:00:00,6.0,6.0,100.0,,,140.0,16.6,,,,
2016-01-03 19:00:00,6.0,6.0,100.0,,,240.0,16.6,,,,
2016-01-03 20:00:00,6.0,5.0,93.0,,,210.0,9.4,,,,
2016-01-03 21:00:00,6.0,6.0,100.0,,,150.0,9.4,,,,
2016-01-03 22:00:00,5.0,5.0,100.0,,,140.0,9.4,,,,
2016-01-03 23:00:00,5.0,5.0,100.0,,,160.0,9.4,,,,
2016-01-04 00:00:00,5.0,5.0,100.0,,,130.0,9.4,,,,
2016-01-04 02:00:00,5.0,5.0,100.0,,,110.0,11.2,,,,
2016-01-04 03:00:00,4.0,4.0,100.0,,,120.0,11.2,,,,
2016-01-04 04:00:00,4.0,4.0,100.0,,,130.0,13.0,,,,
2016-01-04 05:00:00,4.0,4.0,100.0,,,110.0,11.2,,,,
2016-01-04 06:00:00,4.0,4.0,100.0,,,140.0,9.4,,,,
2016-01-04 07:00:00,4.0,4.0,100.0,,,120.0,11.2,,,,
2016-01-04 08:00:00,4.0,4.0,100.0,,,120.0,13.0,,,,
2016-01-04 09:00:00,4.0,4.0,100.0,,,110.0,14.8,,,,
2016-01-04 10:00:00,4.0,4.0,100.0,,,110.0,14.8,,,,
2016-01-04 11:00:00,4.0,4.0,100.0,,,110.0,16.6,,,,
2016-01-04 12:00:00,4.0,4.0,100.0,,,100.0,13.0,,,,
2016-01-04 13:00:00,4.0,4.0,100.0,,,110.0,14.8,,,,
2016-01-04 14:00:00,5.0,5.0,100.0,,,110.0,16.6,,,,
2016-01-04 15:00:00,5.0,5.0,100.0,,,100.0,16.6,,,,
2016-01-04 16:00:00,5.0,5.0,100.0,,,110.0,18.4,,,,
2016-01-04 17:00:00,5.0,5.0,100.0,,,120.0,18.4,,,,
2016-01-04 18:00:00,5.0,5.0,100.0,,,110.0,14.8,,,,
2016-01-04 19:00:00,5.0,5.0,100.0,,,120.0,14.8,,,,
2016-01-04 20:00:00,5.0,5.0,100.0,,,110.0,14.8,,,,
2016-01-04 21:00:00,6.0,6.0,100.0,,,110.0,14.8,,,,
2016-01-04 22:00:00,6.0,6.0,100.0,,,110.0,14.8,,,,
2016-01-04 23:00:00,6.0,6.0,100.0,,,90.0,14.8,,,,
2016-01-05 00:00:00,6.0,6.0,100.0,,,90.0,16.6,,,,
2016-01-05 01:00:00,6.0,6.0,100.0,,,110.0,18.4,,,,
2016-01-05 02:00:00,6.0,6.0,100.0,,,100.0,16.6,,,,
2016-01-05 03:00:00,6.0,6.0,100.0,,,100.0,22.3,,,,
2016-01-05 04:00:00,6.0,6.0,100.0,,,110.0,20.5,,,,
2016-01-05 05:00:00,6.0,6.0,100.0,,,110.0,18.4,,,,
2016-01-05 06:00:00,6.0,,,,,110.0,16.6,,,,
2016-01-05 07:00:00,6.0,6.0,100.0,,,110.0,16.6,,,,
2016-01-05 08:00:00,6.0,6.0,100.0,,,110.0,13.0,,,,
2016-01-05 09:00:00,6.0,6.0,100.0,,,110.0,9.4,,,,
2016-01-05 10:00:00,6.0,6.0,100.0,,,110.0,13.0,,,,
2016-01-05 11:00:00,6.0,6.0,100.0,,,120.0,13.0,,,,
2016-01-05 12:00:00,6.0,6.0,100.0,,,100.0,11.2,,,,
2016-01-05 13:00:00,6.0,6.0,100.0,,,90.0,11.2,,,,
2016-01-05 14:00:00,6.0,6.0,100.0,,,80.0,11.2,,,,
2016-01-05 15:00:00,6.0,6.0,100.0,,,80.0,9.4,,,,
2016-01-05 16:00:00,6.0,6.0,100.0,,,80.0,7.6,,,,
2016-01-05 17:00:00,6.0,6.0,100.0,,,80.0,7.6,,,,
2016-01-05 18:00:00,6.0,6.0,100.0,,,80.0,7.6,,,,
2016-01-05 19:00:00,6.0,6.0,100.0,,,90.0,7.6,,,,
2016-01-05 20:00:00,6.0,6.0,100.0,,,60.0,5.4,,,,
2016-01-05 21:00:00,6.0,6.0,100.0,,,,3.6,,,,
2016-01-05 22:00:00,6.0,6.0,100.0,,,,5.4,,,,
2016-01-05 23:00:00,6.0,6.0,100.0,,,,5.4,,,,
2016-01-06 00:00:00,6.0,6.0,100.0,,,,5.4,,,,
2016-01-06 01:00:00,6.0,6.0,100.0,,,10.0,7.6,,,,
2016-01-06 02:00:00,6.0,,,,,,5.4,,,,
2016-01-06 03:00:00,6.0,6.0,100.0,,,30.0,7.6,,,,
2016-01-06 04:00:00,6.0,6.0,100.0,,,50.0,9.4,,,,
2016-01-06 05:00:00,6.0,6.0,100.0,,,40.0,9.4,,,,
2016-01-06 06:00:00,6.0,6.0,100.0,,,30.0,9.4,,,,
2016-01-06 07:00:00,6.0,6.0,100.0,,,40.0,7.6,,,,
2016-01-06 08:00:00,6.0,6.0,100.0,,,,5.4,,,,
2016-01-06 09:00:00,6.0,6.0,100.0,,,,5.4,,,,
2016-01-06 10:00:00,6.0,6.0,100.0,,,70.0,11.2,,,,
2016-01-06 11:00:00,6.0,6.0,100.0,,,90.0,11.2,,,,
2016-01-06 12:00:00,6.0,6.0,100.0,,,,5.4,,,,
2016-01-06 13:00:00,6.0,6.0,100.0,,,80.0,11.2,,,,
2016-01-06 14:00:00,6.0,6.0,100.0,,,80.0,14.8,,,,
2016-01-06 15:00:00,6.0,6.0,100.0,,,90.0,16.6,,,,
2016-01-06 16:00:00,6.0,6.0,100.0,,,120.0,11.2,,,,
2016-01-06 17:00:00,6.0,6.0,100.0,,,110.0,14.8,,,,
2016-01-06 18:00:00,6.0,6.0,100.0,,,130.0,14.8,,,,
2016-01-06 19:00:00,6.0,6.0,100.0,,,140.0,16.6,,,,
2016-01-06 20:00:00,5.0,5.0,100.0,,,140.0,18.4,,,,
2016-01-06 21:00:00,5.0,5.0,100.0,,,160.0,16.6,,,,
2016-01-06 22:00:00,5.0,5.0,100.0,,,150.0,16.6,,,,
2016-01-06 23:00:00,5.0,5.0,100.0,,,130.0,16.6,,,,
2016-01-07 00:00:00,5.0,4.0,93.0,,,130.0,25.9,,,,
2016-01-07 01:00:00,4.0,4.0,100.0,,,130.0,24.1,,,,
2016-01-07 02:00:00,4.0,4.0,100.0,,,130.0,29.5,,,,
2016-01-07 03:00:00,4.0,4.0,100.0,,,120.0,27.7,,,,
2016-01-07 04:00:00,4.0,4.0,100.0,,,130.0,31.7,,,,
2016-01-07 05:00:00,4.0,4.0,100.0,,,130.0,31.7,,,,
2016-01-07 06:00:00,5.0,4.0,93.0,,,130.0,33.5,,,,
2016-01-07 07:00:00,5.0,5.0,100.0,,,140.0,33.5,,,,
2016-01-07 08:00:00,5.0,5.0,100.0,,,140.0,25.9,,,,
2016-01-07 09:00:00,5.0,5.0,100.0,,,140.0,20.5,,,,
2016-01-07 10:00:00,5.0,5.0,100.0,,,140.0,16.6,,,,
2016-01-07 11:00:00,5.0,5.0,100.0,,,160.0,7.6,,,,
2016-01-07 12:00:00,5.0,5.0,100.0,,,260.0,18.4,,,,
2016-01-07 13:00:00,5.0,4.0,93.0,,,280.0,37.1,,,,
2016-01-07 14:00:00,5.0,2.0,81.0,,,270.0,35.3,,,,
2016-01-07 15:00:00,5.0,4.0,93.0,,,280.0,40.7,,,,
2016-01-07 16:00:00,5.0,5.0,100.0,,,270.0,31.7,,,,
2016-01-07 17:00:00,4.0,4.0,100.0,,,270.0,33.5,,,,
2016-01-07 18:00:00,4.0,4.0,100.0,,,280.0,31.7,,,,
2016-01-07 19:00:00,4.0,4.0,100.0,,,270.0,33.5,,,,
2016-01-07 20:00:00,4.0,4.0,100.0,,,270.0,29.5,,,,
2016-01-07 22:00:00,3.0,3.0,100.0,,,270.0,31.7,,,,
2016-01-07 23:00:00,3.0,3.0,100.0,,,270.0,16.6,,,,
2016-01-08 00:00:00,3.0,3.0,100.0,,,270.0,14.8,,,,
2016-01-08 01:00:00,2.0,1.0,93.0,,,270.0,16.6,,,,
2016-01-08 02:00:00,2.0,1.0,93.0,,,250.0,13.0,,,,
2016-01-08 03:00:00,2.0,1.0,93.0,,,240.0,11.2,,,,
2016-01-08 04:00:00,2.0,1.0,93.0,,,250.0,13.0,,,,
2016-01-08 05:00:00,2.0,2.0,100.0,,,240.0,14.8,,,,
2016-01-08 06:00:00,2.0,2.0,100.0,,,230.0,11.2,,,,
2016-01-08 07:00:00,2.0,2.0,100.0,,,200.0,9.4,,,,
2016-01-08 08:00:00,2.0,2.0,100.0,,,170.0,9.4,,,,
2016-01-08 09:00:00,2.0,2.0,100.0,,,140.0,7.6,,,,
2016-01-08 10:00:00,3.0,3.0,100.0,,,150.0,11.2,,,,
2016-01-08 11:00:00,3.0,3.0,100.0,,,170.0,14.8,,,,
2016-01-08 12:00:00,4.0,3.0,93.0,,,190.0,11.2,,,,
2016-01-08 13:00:00,6.0,4.0,87.0,,,220.0,16.6,,,,
2016-01-08 14:00:00,5.0,4.0,93.0,,,230.0,22.3,,,,
2016-01-08 15:00:00,5.0,4.0,93.0,,,230.0,22.3,,,,
2016-01-08 16:00:00,5.0,3.0,87.0,,,220.0,18.4,,,,
2016-01-08 17:00:00,5.0,3.0,87.0,,,210.0,11.2,,,,
2016-01-08 18:00:00,4.0,3.0,93.0,,,,5.4,,,,
2016-01-08 19:00:00,4.0,3.0,93.0,,,240.0,14.8,,,,
2016-01-08 20:00:00,3.0,2.0,93.0,,,230.0,7.6,,,,
2016-01-08 21:00:00,3.0,2.0,93.0,,,180.0,7.6,,,,
2016-01-08 22:00:00,3.0,2.0,93.0,,,200.0,7.6,,,,
2016-01-08 23:00:00,2.0,2.0,100.0,,,180.0,7.6,,,,
2016-01-09 00:00:00,3.0,2.0,93.0,,,180.0,9.4,,,,
2016-01-09 01:00:00,3.0,3.0,100.0,,,150.0,7.6,,,,
2016-01-09 02:00:00,3.0,3.0,100.0,,,70.0,3.6,,,,
2016-01-09 03:00:00,3.0,3.0,100.0,,,,3.6,,,,
2016-01-09 04:00:00,3.0,3.0,100.0,,,150.0,11.2,,,,
2016-01-09 05:00:00,3.0,3.0,100.0,,,160.0,7.6,,,,
2016-01-09 06:00:00,3.0,3.0,100.0,,,160.0,7.6,,,,
2016-01-09 07:00:00,3.0,3.0,100.0,,,160.0,7.6,,,,
2016-01-09 08:00:00,3.0,3.0,100.0,,,150.0,9.4,,,,
2016-01-09 09:00:00,4.0,4.0,100.0,,,130.0,11.2,,,,
2016-01-09 10:00:00,4.0,4.0,100.0,,,120.0,13.0,,,,
2016-01-09 11:00:00,4.0,4.0,100.0,,,130.0,14.8,,,,
2016-01-09 12:00:00,5.0,5.0,100.0,,,160.0,16.6,,,,
2016-01-09 13:00:00,7.0,5.9,93.0,,,210.0,20.5,,,,
2016-01-09 14:00:00,7.0,5.9,93.0,,,160.0,14.8,,,,
2016-01-09 15:00:00,7.0,5.9,93.0,,,150.0,13.0,,,,
2016-01-09 16:00:00,6.0,6.0,100.0,,,130.0,14.8,,,,
2016-01-09 17:00:00,6.0,6.0,100.0,,,120.0,18.4,,,,
2016-01-09 18:00:00,7.0,7.0,100.0,,,120.0,27.7,,,,
2016-01-09 19:00:00,7.0,7.0,100.0,,,130.0,29.5,,,,
2016-01-09 20:00:00,7.0,7.0,100.0,,,130.0,25.9,,,,
2016-01-09 21:00:00,7.0,7.0,100.0,,,150.0,25.9,,,,
2016-01-09 22:00:00,6.0,5.0,93.0,,,170.0,24.1,,,,
2016-01-09 23:00:00,6.0,4.0,87.0,,,200.0,16.6,,,,
2016-01-10 00:00:00,5.0,4.0,93.0,,,200.0,16.6,,,,
2016-01-10 01:00:00,5.0,4.0,93.0,,,200.0,20.5,,,,
2016-01-10 02:00:00,5.0,2.0,81.0,,,200.0,16.6,,,,
2016-01-10 03:00:00,5.0,3.0,87.0,,,200.0,20.5,,,,
2016-01-10 04:00:00,5.0,2.0,81.0,,,200.0,20.5,,,,
2016-01-10 05:00:00,4.0,2.0,87.0,,,210.0,27.7,,,,
2016-01-10 06:00:00,3.0,2.0,93.0,,,220.0,29.5,,,,
2016-01-10 07:00:00,1.0,1.0,100.0,,,230.0,29.5,,,,
2016-01-10 08:00:00,2.0,1.0,93.0,,,230.0,29.5,,,,
2016-01-10 09:00:00,2.0,2.0,100.0,,,230.0,31.7,,,,
2016-01-10 10:00:00,3.0,2.0,93.0,,,230.0,25.9,,,,
2016-01-10 11:00:00,4.0,2.0,87.0,,,220.0,25.9,,,,
2016-01-10 12:00:00,4.0,2.0,87.0,,,220.0,31.7,,,,
2016-01-10 13:00:00,5.0,2.0,81.0,,,220.0,27.7,,,,
2016-01-10 14:00:00,6.0,2.1,76.0,,,230.0,29.5,,,,
2016-01-10 15:00:00,5.0,2.0,81.0,,,220.0,24.1,,,,
2016-01-10 16:00:00,5.0,2.0,81.0,,,210.0,22.3,,,,
2016-01-10 17:00:00,4.0,2.0,87.0,,,230.0,22.3,,,,
2016-01-10 18:00:00,3.0,2.0,93.0,,,220.0,22.3,,,,
2016-01-10 19:00:00,3.0,2.0,93.0,,,220.0,14.8,,,,
2016-01-10 20:00:00,3.0,2.0,93.0,,,220.0,18.4,,,,
2016-01-10 21:00:00,3.0,1.0,87.0,,,230.0,18.4,,,,
2016-01-10 22:00:00,2.0,1.0,93.0,,,,3.6,,,,
2016-01-10 23:00:00,2.0,1.0,93.0,,,220.0,7.6,,,,
2016-01-11 00:00:00,1.0,0.0,93.0,,,200.0,9.4,,,,
2016-01-11 01:00:00,1.0,0.0,93.0,,,170.0,9.4,,,,
2016-01-11 02:00:00,1.0,1.0,100.0,,,,5.4,,,,
2016-01-11 03:00:00,1.0,1.0,100.0,,,150.0,9.4,,,,
2016-01-11 04:00:00,0.0,0.0,100.0,,,150.0,13.0,,,,
2016-01-11 05:00:00,0.0,0.0,100.0,,,,5.4,,,,
2016-01-11 06:00:00,0.0,0.0,100.0,,,90.0,7.6,,,,
2016-01-11 07:00:00,1.0,1.0,100.0,,,,5.4,,,,
2016-01-11 08:00:00,1.0,1.0,100.0,,,,0.0,,,,
2016-01-11 09:00:00,1.0,1.0,100.0,,,,1.8,,,,
2016-01-11 10:00:00,1.0,1.0,100.0,,,350.0,5.4,,,,
2016-01-11 11:00:00,1.0,1.0,100.0,,,350.0,7.6,,,,
2016-01-11 12:00:00,1.0,1.0,100.0,,,300.0,13.0,,,,
2016-01-11 13:00:00,1.0,0.0,93.0,,,300.0,14.8,,,,
2016-01-11 14:00:00,2.0,1.0,93.0,,,270.0,16.6,,,,
2016-01-11 15:00:00,2.0,1.0,93.0,,,280.0,22.3,,,,
2016-01-11 16:00:00,2.0,1.0,93.0,,,280.0,22.3,,,,
2016-01-11 17:00:00,1.0,1.0,100.0,,,270.0,16.6,,,,
2016-01-11 18:00:00,2.0,1.0,93.0,,,290.0,16.6,,,,
2016-01-11 19:00:00,1.0,1.0,100.0,,,280.0,14.8,,,,
2016-01-11 20:00:00,2.0,1.0,93.0,,,260.0,16.6,,,,
2016-01-11 21:00:00,1.0,1.0,100.0,,,260.0,14.8,,,,
2016-01-11 22:00:00,2.0,2.0,100.0,,,260.0,14.8,,,,
2016-01-11 23:00:00,2.0,2.0,100.0,,,260.0,14.8,,,,
2016-01-12 00:00:00,3.0,3.0,100.0,,,250.0,20.5,,,,
2016-01-12 01:00:00,4.0,3.0,93.0,,,250.0,13.0,,,,
2016-01-12 02:00:00,4.0,3.0,93.0,,,270.0,20.5,,,,
2016-01-12 03:00:00,4.0,3.0,93.0,,,270.0,25.9,,,,
2016-01-12 04:00:00,4.0,3.0,93.0,,,270.0,14.8,,,,
2016-01-12 05:00:00,4.0,3.0,93.0,,,280.0,13.0,,,,
2016-01-12 06:00:00,3.0,2.0,93.0,,,290.0,18.4,,,,
2016-01-12 07:00:00,3.0,2.0,93.0,,,300.0,20.5,,,,
2016-01-12 08:00:00,3.0,2.0,93.0,,,300.0,22.3,,,,
2016-01-12 09:00:00,3.0,2.0,93.0,,,290.0,20.5,,,,
2016-01-12 10:00:00,3.0,2.0,93.0,,,290.0,14.8,,,,
2016-01-12 11:00:00,3.0,2.0,93.0,,,280.0,20.5,,,,
2016-01-12 12:00:00,4.0,3.0,93.0,,,280.0,25.9,,,,
2016-01-12 13:00:00,4.0,2.0,87.0,,,290.0,29.5,,,,
2016-01-12 14:00:00,4.0,2.0,87.0,,,300.0,33.5,,,,
2016-01-12 15:00:00,4.0,2.0,87.0,,,300.0,25.9,,,,
2016-01-12 16:00:00,4.0,2.0,87.0,,,300.0,24.1,,,,
2016-01-12 17:00:00,3.0,2.0,93.0,,,310.0,22.3,,,,
2016-01-12 18:00:00,3.0,2.0,93.0,,,300.0,24.1,,,,
2016-01-12 19:00:00,3.0,2.0,93.0,,,300.0,25.9,,,,
2016-01-12 21:00:00,3.0,2.0,93.0,,,290.0,25.9,,,,
2016-01-12 22:00:00,3.0,2.0,93.0,,,280.0,24.1,,,,
2016-01-12 23:00:00,2.0,2.0,100.0,,,280.0,22.3,,,,
2016-01-13 00:00:00,2.0,2.0,100.0,,,290.0,20.5,,,,
2016-01-13 01:00:00,3.0,2.0,93.0,,,280.0,20.5,,,,
2016-01-13 02:00:00,2.0,2.0,100.0,,,290.0,14.8,,,,
2016-01-13 03:00:00,2.0,1.0,93.0,,,270.0,35.3,,,,
2016-01-13 04:00:00,2.0,1.0,93.0,,,280.0,31.7,,,,
2016-01-13 05:00:00,1.0,0.0,93.0,,,290.0,14.8,,,,
2016-01-13 06:00:00,2.0,0.1,87.0,,,280.0,22.3,,,,
2016-01-13 07:00:00,1.0,0.0,93.0,,,,3.6,,,,
2016-01-13 08:00:00,1.0,0.0,93.0,,,250.0,22.3,,,,
2016-01-13 09:00:00,1.0,0.0,93.0,,,260.0,25.9,,,,
2016-01-13 10:00:00,1.0,1.0,100.0,,,250.0,22.3,,,,
2016-01-13 11:00:00,2.0,1.0,93.0,,,250.0,13.0,,,,
2016-01-13 12:00:00,3.0,2.0,93.0,,,250.0,22.3,,,,
2016-01-13 13:00:00,4.0,2.0,87.0,,,240.0,16.6,,,,
2016-01-13 14:00:00,4.0,1.0,81.0,,,210.0,11.2,,,,
2016-01-13 15:00:00,4.0,1.0,81.0,,,210.0,13.0,,,,
2016-01-13 16:00:00,3.0,1.0,87.0,,,190.0,13.0,,,,
2016-01-13 17:00:00,3.0,1.0,87.0,,,170.0,9.4,,,,
2016-01-13 18:00:00,3.0,1.0,87.0,,,170.0,11.2,,,,
2016-01-13 19:00:00,2.0,2.0,100.0,,,160.0,13.0,,,,
2016-01-13 20:00:00,2.0,2.0,100.0,,,170.0,13.0,,,,
2016-01-13 21:00:00,2.0,2.0,100.0,,,160.0,11.2,,,,
2016-01-13 22:00:00,2.0,2.0,100.0,,,170.0,11.2,,,,
2016-01-13 23:00:00,2.0,2.0,100.0,,,200.0,11.2,,,,
2016-01-14 00:00:00,2.0,2.0,100.0,,,210.0,11.2,,,,
2016-01-14 01:00:00,2.0,1.0,93.0,,,230.0,13.0,,,,
2016-01-14 02:00:00,1.0,1.0,100.0,,,250.0,9.4,,,,
2016-01-14 03:00:00,2.0,1.0,93.0,,,250.0,11.2,,,,
2016-01-14 04:00:00,2.0,1.0,93.0,,,250.0,9.4,,,,
2016-01-14 05:00:00,1.0,1.0,100.0,,,280.0,11.2,,,,
2016-01-14 06:00:00,1.0,1.0,100.0,,,300.0,16.6,,,,
2016-01-14 07:00:00,1.0,1.0,100.0,,,300.0,20.5,,,,
2016-01-14 08:00:00,1.0,1.0,100.0,,,310.0,24.1,,,,
2016-01-14 09:00:00,1.0,1.0,100.0,,,310.0,27.7,,,,
2016-01-14 10:00:00,1.0,0.0,93.0,,,320.0,38.9,,,,
2016-01-14 11:00:00,1.0,-1.1,86.0,,,330.0,44.6,,,,
2016-01-14 12:00:00,1.0,-1.1,86.0,,,340.0,38.9,,,,
2016-01-14 13:00:00,1.0,-1.1,86.0,,,310.0,35.3,,,,
2016-01-14 14:00:00,1.0,-2.1,80.0,,,300.0,35.3,,,,
2016-01-14 15:00:00,1.0,-1.1,86.0,,,310.0,38.9,,,,
2016-01-14 16:00:00,0.0,0.0,100.0,,,310.0,37.1,,,,
2016-01-14 17:00:00,0.0,0.0,100.0,,,300.0,35.3,,,,
2016-01-14 18:00:00,0.0,0.0,100.0,,,300.0,35.3,,,,
2016-01-14 19:00:00,0.0,0.0,100.0,,,290.0,38.9,,,,
2016-01-14 20:00:00,0.0,0.0,100.0,,,300.0,33.5,,,,
2016-01-14 21:00:00,0.0,0.0,100.0,,,300.0,29.5,,,,
2016-01-14 22:00:00,0.0,,,,,290.0,29.5,,,,
2016-01-14 23:00:00,-1.0,-1.0,100.0,,,300.0,22.3,,,,
2016-01-15 00:00:00,0.0,0.0,100.0,,,290.0,25.9,,,,
2016-01-15 01:00:00,0.0,0.0,100.0,,,290.0,27.7,,,,
2016-01-15 02:00:00,0.0,0.0,100.0,,,300.0,29.5,,,,
2016-01-15 03:00:00,-1.0,-1.0,100.0,,,300.0,29.5,,,,
2016-01-15 04:00:00,0.0,0.0,100.0,,,290.0,24.1,,,,
2016-01-15 05:00:00,-1.0,-1.0,100.0,,,300.0,22.3,,,,
2016-01-15 06:00:00,-1.0,-1.0,100.0,,,290.0,22.3,,,,
2016-01-15 07:00:00,-1.0,-1.0,100.0,,,300.0,24.1,,,,
2016-01-15 08:00:00,0.0,0.0,100.0,,,300.0,25.9,,,,
2016-01-15 09:00:00,-1.0,-1.0,100.0,,,300.0,25.9,,,,
2016-01-15 10:00:00,1.0,1.0,100.0,,,290.0,20.5,,,,
2016-01-15 11:00:00,1.0,1.0,100.0,,,290.0,16.6,,,,
2016-01-15 12:00:00,2.0,2.0,100.0,,,290.0,29.5,,,,
2016-01-15 13:00:00,3.0,-1.0,75.0,,,290.0,31.7,,,,
2016-01-15 14:00:00,3.0,0.1,81.0,,,290.0,31.7,,,,
2016-01-15 15:00:00,2.0,1.0,93.0,,,270.0,20.5,,,,
2016-01-15 16:00:00,2.0,1.0,93.0,,,300.0,20.5,,,,
2016-01-15 17:00:00,0.0,0.0,100.0,,,310.0,22.3,,,,
2016-01-15 18:00:00,0.0,-1.0,93.0,,,310.0,20.5,,,,
2016-01-15 19:00:00,1.0,-1.1,86.0,,,320.0,20.5,,,,
2016-01-15 20:00:00,2.0,-0.9,81.0,,,320.0,20.5,,,,
2016-01-15 21:00:00,1.0,-1.1,86.0,,,320.0,22.3,,,,
2016-01-15 22:00:00,1.0,-2.1,80.0,,,330.0,20.5,,,,
2016-01-15 23:00:00,0.0,-3.0,80.0,,,310.0,24.1,,,,
2016-01-16 00:00:00,1.0,-2.9,75.0,,,310.0,24.1,,,,
2016-01-16 01:00:00,0.0,-3.0,80.0,,,290.0,24.1,,,,
